fecha,stat_T,var_scenario,var_state,var_epist,var_aleat,ratio_epist_aleat,mean_mu,mean_sigma
2022-12-26,max_T,157.98585510253906,5.280016868169923e-09,157.98585510253906,6919.9912109375,0.022830354878606213,126.89230346679688,78.92229461669922
2022-12-26,median_T,5.609322547912598,3.3935068088908338e-09,5.609322547912598,6406.5439453125,0.0008755613940675131,126.89230346679688,78.92229461669922
2023-03-27,max_T,248.27944946289062,1.7369165661307306e-08,248.27944946289062,40282.09375,0.006163518982001541,217.9922637939453,190.45016479492188
2023-03-27,median_T,0.25636017322540283,9.87201964619544e-09,0.25636017322540283,36626.890625,6.999233864815759e-06,217.9922637939453,190.45016479492188
2022-12-30,max_T,99.53367614746094,2.9243528487654658e-08,99.53367614746094,17314.087890625,0.005748710343636126,160.52146911621094,85.9565200805664
2022-12-30,median_T,1.5891976356506348,4.417961108060808e-09,1.5891976356506348,5746.642578125,0.0002765436712037786,160.52146911621094,85.9565200805664
2022-12-25,max_T,109.86942291259766,5.506444633596175e-09,109.86942291259766,7199.51171875,0.0152606770020889,125.85567474365234,79.92298889160156
2022-12-25,median_T,5.8494391441345215,3.2829121643374037e-09,5.8494391441345215,6481.82177734375,0.0009024375160360581,125.85567474365234,79.92298889160156
2023-01-01,max_T,950.4495849609375,7.601920870570211e-09,950.4495849609375,9290.443359375,0.1023040072680533,151.17576599121094,83.0976791381836
2023-01-01,median_T,2.11560320854187,4.48198989033699e-09,2.11560320854187,6873.8037109375,0.00030777765812188557,151.17576599121094,83.0976791381836
2023-01-02,max_T,940.3660888671875,6.472691715941892e-09,940.3660888671875,8908.4091796875,0.10555937316073921,149.56117248535156,82.51594543457031
2023-01-02,median_T,3.7032902240753174,4.563480704433687e-09,3.7032902240753174,6577.85986328125,0.0005629931772714896,149.56117248535156,82.51594543457031
2022-12-31,max_T,502.53143310546875,1.0803342220810919e-08,502.53143310546875,17378.318359375,0.02891714967543856,155.1448211669922,83.99352264404297
2022-12-31,median_T,3.398815393447876,3.3352989259327614e-09,3.398815393447876,5741.1396484375,0.0005920105765713071,155.1448211669922,83.99352264404297
2023-04-04,max_T,10.246674537658691,2.3283064365386963e-08,10.246674537658691,58708.89453125,0.0001745335969868163,202.51849365234375,173.84356689453125
