Acumulado;Fecha acumulado   ;fecha           
169,173;2010-09-01 08:00:00;2010-09-01 00:00:00
166,529;2010-09-02 08:00:00;2010-09-02 00:00:00
164,027;2010-09-03 08:00:00;2010-09-03 00:00:00
161,49;2010-09-04 08:00:00;2010-09-04 00:00:00
158,921;2010-09-05 08:00:00;2010-09-05 00:00:00
156,319;2010-09-06 08:00:00;2010-09-06 00:00:00
153,8;2010-09-07 08:00:00;2010-09-07 00:00:00
151,304;2010-09-08 08:00:00;2010-09-08 00:00:00
148,833;2010-09-09 08:00:00;2010-09-09 00:00:00
146,332;2010-09-10 08:00:00;2010-09-10 00:00:00
143,856;2010-09-11 08:00:00;2010-09-11 00:00:00
141,405;2010-09-12 08:00:00;2010-09-12 00:00:00
138,874;2010-09-13 08:00:00;2010-09-13 00:00:00
136,37;2010-09-14 08:00:00;2010-09-14 00:00:00
133,842;2010-09-15 08:00:00;2010-09-15 00:00:00
131,392;2010-09-16 08:00:00;2010-09-16 00:00:00
128,968;2010-09-17 08:00:00;2010-09-17 00:00:00
126,471;2010-09-18 08:00:00;2010-09-18 00:00:00
123,954;2010-09-19 08:00:00;2010-09-19 00:00:00
121,515;2010-09-20 08:00:00;2010-09-20 00:00:00
120,113;2010-09-21 08:00:00;2010-09-21 00:00:00
118,721;2010-09-22 08:00:00;2010-09-22 00:00:00
117,481;2010-09-23 08:00:00;2010-09-23 00:00:00
116,484;2010-09-24 08:00:00;2010-09-24 00:00:00
115,164;2010-09-25 08:00:00;2010-09-25 00:00:00
113,759;2010-09-26 08:00:00;2010-09-26 00:00:00
112,317;2010-09-27 08:00:00;2010-09-27 00:00:00
110,933;2010-09-28 08:00:00;2010-09-28 00:00:00
109,786;2010-09-29 08:00:00;2010-09-29 00:00:00
108,647;2010-09-30 08:00:00;2010-09-30 00:00:00
107,47;2010-10-01 08:00:00;2010-10-01 00:00:00
106,255;2010-10-02 08:00:00;2010-10-02 00:00:00
105,048;2010-10-03 08:00:00;2010-10-03 00:00:00
103,849;2010-10-04 08:00:00;2010-10-04 00:00:00
102,922;2010-10-05 08:00:00;2010-10-05 00:00:00
102,219;2010-10-06 08:00:00;2010-10-06 00:00:00
101,388;2010-10-07 08:00:00;2010-10-07 00:00:00
100,474;2010-10-08 08:00:00;2010-10-08 00:00:00
99,522;2010-10-09 08:00:00;2010-10-09 00:00:00
98,833;2010-10-10 08:00:00;2010-10-10 00:00:00
98,575;2010-10-11 08:00:00;2010-10-11 00:00:00
98,79;2010-10-12 08:00:00;2010-10-12 00:00:00
98,833;2010-10-13 08:00:00;2010-10-13 00:00:00
98,919;2010-10-14 08:00:00;2010-10-14 00:00:00
98,962;2010-10-15 08:00:00;2010-10-15 00:00:00
99,005;2010-10-16 08:00:00;2010-10-16 00:00:00
99,005;2010-10-17 08:00:00;2010-10-17 00:00:00
99,005;2010-10-18 08:00:00;2010-10-18 00:00:00
98,962;2010-10-19 08:00:00;2010-10-19 00:00:00
98,833;2010-10-20 08:00:00;2010-10-20 00:00:00
98,747;2010-10-21 08:00:00;2010-10-21 00:00:00
98,318;2010-10-22 08:00:00;2010-10-22 00:00:00
97,463;2010-10-23 08:00:00;2010-10-23 00:00:00
96,655;2010-10-24 08:00:00;2010-10-24 00:00:00
95,851;2010-10-25 08:00:00;2010-10-25 00:00:00
95,093;2010-10-26 08:00:00;2010-10-26 00:00:00
94,757;2010-10-27 08:00:00;2010-10-27 00:00:00
94,506;2010-10-28 08:00:00;2010-10-28 00:00:00
94,171;2010-10-29 08:00:00;2010-10-29 00:00:00
94,13;2010-10-30 08:00:00;2010-10-30 00:00:00
94,255;2010-10-31 08:00:00;2010-10-31 00:00:00
94,548;2010-11-01 08:00:00;2010-11-01 00:00:00
95,725;2010-11-02 08:00:00;2010-11-02 00:00:00
96,613;2010-11-03 08:00:00;2010-11-03 00:00:00
97,038;2010-11-04 08:00:00;2010-11-04 00:00:00
97,293;2010-11-05 08:00:00;2010-11-05 00:00:00
97,421;2010-11-06 08:00:00;2010-11-06 00:00:00
97,591;2010-11-07 08:00:00;2010-11-07 00:00:00
97,976;2010-11-08 08:00:00;2010-11-08 00:00:00
99,868;2010-11-09 08:00:00;2010-11-09 00:00:00
101,738;2010-11-10 08:00:00;2010-11-10 00:00:00
106,524;2010-11-11 08:00:00;2010-11-11 00:00:00
108,602;2010-11-12 08:00:00;2010-11-12 00:00:00
110,198;2010-11-13 08:00:00;2010-11-13 00:00:00
111,762;2010-11-14 08:00:00;2010-11-14 00:00:00
113,106;2010-11-15 08:00:00;2010-11-15 00:00:00
115,305;2010-11-16 08:00:00;2010-11-16 00:00:00
118,195;2010-11-17 08:00:00;2010-11-17 00:00:00
119,824;2010-11-18 08:00:00;2010-11-18 00:00:00
121,127;2010-11-19 08:00:00;2010-11-19 00:00:00
122,195;2010-11-20 08:00:00;2010-11-20 00:00:00
124,347;2010-11-21 08:00:00;2010-11-21 00:00:00
131,696;2010-11-22 08:00:00;2010-11-22 00:00:00
138,612;2010-11-23 08:00:00;2010-11-23 00:00:00
142,734;2010-11-24 08:00:00;2010-11-24 00:00:00
145,253;2010-11-25 08:00:00;2010-11-25 00:00:00
147,254;2010-11-26 08:00:00;2010-11-26 00:00:00
148,669;2010-11-27 08:00:00;2010-11-27 00:00:00
149,764;2010-11-28 08:00:00;2010-11-28 00:00:00
150,588;2010-11-29 08:00:00;2010-11-29 00:00:00
151,304;2010-11-30 08:00:00;2010-11-30 00:00:00
151,967;2010-12-01 08:00:00;2010-12-01 00:00:00
152,632;2010-12-02 08:00:00;2010-12-02 00:00:00
153,299;2010-12-03 08:00:00;2010-12-03 00:00:00
153,967;2010-12-04 08:00:00;2010-12-04 00:00:00
154,525;2010-12-05 08:00:00;2010-12-05 00:00:00
155,589;2010-12-06 08:00:00;2010-12-06 00:00:00
160,459;2010-12-07 08:00:00;2010-12-07 00:00:00
166,412;2010-12-08 08:00:00;2010-12-08 00:00:00
170,771;2010-12-09 08:00:00;2010-12-09 00:00:00
173,455;2010-12-10 08:00:00;2010-12-10 00:00:00
175,198;2010-12-11 08:00:00;2010-12-11 00:00:00
176,407;2010-12-12 08:00:00;2010-12-12 00:00:00
177,317;2010-12-13 08:00:00;2010-12-13 00:00:00
177,621;2010-12-14 08:00:00;2010-12-14 00:00:00
177,864;2010-12-15 08:00:00;2010-12-15 00:00:00
177,986;2010-12-16 08:00:00;2010-12-16 00:00:00
178,108;2010-12-17 08:00:00;2010-12-17 00:00:00
178,534;2010-12-18 08:00:00;2010-12-18 00:00:00
179,023;2010-12-19 08:00:00;2010-12-19 00:00:00
179,451;2010-12-20 08:00:00;2010-12-20 00:00:00
179,88;2010-12-21 08:00:00;2010-12-21 00:00:00
180,493;2010-12-22 08:00:00;2010-12-22 00:00:00
182,033;2010-12-23 08:00:00;2010-12-23 00:00:00
185,011;2010-12-24 08:00:00;2010-12-24 00:00:00
186,512;2010-12-25 08:00:00;2010-12-25 00:00:00
187,454;2010-12-26 08:00:00;2010-12-26 00:00:00
188,083;2010-12-27 08:00:00;2010-12-27 00:00:00
188,841;2010-12-28 08:00:00;2010-12-28 00:00:00
189,6;2010-12-29 08:00:00;2010-12-29 00:00:00
190,615;2010-12-30 08:00:00;2010-12-30 00:00:00
191,825;2010-12-31 08:00:00;2010-12-31 00:00:00
193,167;2011-01-01 08:00:00;2011-01-01 00:00:00
194,259;2011-01-02 08:00:00;2011-01-02 00:00:00
195,419;2011-01-03 08:00:00;2011-01-03 00:00:00
196,389;2011-01-04 08:00:00;2011-01-04 00:00:00
197,167;2011-01-05 08:00:00;2011-01-05 00:00:00
197,947;2011-01-06 08:00:00;2011-01-06 00:00:00
198,859;2011-01-07 08:00:00;2011-01-07 00:00:00
199,774;2011-01-08 08:00:00;2011-01-08 00:00:00
200,43;2011-01-09 08:00:00;2011-01-09 00:00:00
201,218;2011-01-10 08:00:00;2011-01-10 00:00:00
201,876;2011-01-11 08:00:00;2011-01-11 00:00:00
202,999;2011-01-12 08:00:00;2011-01-12 00:00:00
204,324;2011-01-13 08:00:00;2011-01-13 00:00:00
205,455;2011-01-14 08:00:00;2011-01-14 00:00:00
206,256;2011-01-15 08:00:00;2011-01-15 00:00:00
206,858;2011-01-16 08:00:00;2011-01-16 00:00:00
207,394;2011-01-17 08:00:00;2011-01-17 00:00:00
207,864;2011-01-18 08:00:00;2011-01-18 00:00:00
208,267;2011-01-19 08:00:00;2011-01-19 00:00:00
208,604;2011-01-20 08:00:00;2011-01-20 00:00:00
208,873;2011-01-21 08:00:00;2011-01-21 00:00:00
209,21;2011-01-22 08:00:00;2011-01-22 00:00:00
209,615;2011-01-23 08:00:00;2011-01-23 00:00:00
209,953;2011-01-24 08:00:00;2011-01-24 00:00:00
210,358;2011-01-25 08:00:00;2011-01-25 00:00:00
210,765;2011-01-26 08:00:00;2011-01-26 00:00:00
211,172;2011-01-27 08:00:00;2011-01-27 00:00:00
211,511;2011-01-28 08:00:00;2011-01-28 00:00:00
212,055;2011-01-29 08:00:00;2011-01-29 00:00:00
212,463;2011-01-30 08:00:00;2011-01-30 00:00:00
212,872;2011-01-31 08:00:00;2011-01-31 00:00:00
213,213;2011-02-01 08:00:00;2011-02-01 00:00:00
213,623;2011-02-02 08:00:00;2011-02-02 00:00:00
213,965;2011-02-03 08:00:00;2011-02-03 00:00:00
214,239;2011-02-04 08:00:00;2011-02-04 00:00:00
214,582;2011-02-05 08:00:00;2011-02-05 00:00:00
214,925;2011-02-06 08:00:00;2011-02-06 00:00:00
215,268;2011-02-07 08:00:00;2011-02-07 00:00:00
215,68;2011-02-08 08:00:00;2011-02-08 00:00:00
216,025;2011-02-09 08:00:00;2011-02-09 00:00:00
216,369;2011-02-10 08:00:00;2011-02-10 00:00:00
216,852;2011-02-11 08:00:00;2011-02-11 00:00:00
216,99;2011-02-12 08:00:00;2011-02-12 00:00:00
217,335;2011-02-13 08:00:00;2011-02-13 00:00:00
217,75;2011-02-14 08:00:00;2011-02-14 00:00:00
218,166;2011-02-15 08:00:00;2011-02-15 00:00:00
218,582;2011-02-16 08:00:00;2011-02-16 00:00:00
219,068;2011-02-17 08:00:00;2011-02-17 00:00:00
219,485;2011-02-18 08:00:00;2011-02-18 00:00:00
219,764;2011-02-19 08:00:00;2011-02-19 00:00:00
220,252;2011-02-20 08:00:00;2011-02-20 00:00:00
220,67;2011-02-21 08:00:00;2011-02-21 00:00:00
225,807;2011-02-22 08:00:00;2011-02-22 00:00:00
235,659;2011-02-23 08:00:00;2011-02-23 00:00:00
246,322;2011-02-24 08:00:00;2011-02-24 00:00:00
249,947;2011-02-25 08:00:00;2011-02-25 00:00:00
252,079;2011-02-26 08:00:00;2011-02-26 00:00:00
253,686;2011-02-27 08:00:00;2011-02-27 00:00:00
256,612;2011-02-28 08:00:00;2011-02-28 00:00:00
259,405;2011-03-01 08:00:00;2011-03-01 00:00:00
261,201;2011-03-02 08:00:00;2011-03-02 00:00:00
262,612;2011-03-03 08:00:00;2011-03-03 00:00:00
264,028;2011-03-04 08:00:00;2011-03-04 00:00:00
265,45;2011-03-05 08:00:00;2011-03-05 00:00:00
267,116;2011-03-06 08:00:00;2011-03-06 00:00:00
268,868;2011-03-07 08:00:00;2011-03-07 00:00:00
270,629;2011-03-08 08:00:00;2011-03-08 00:00:00
272,397;2011-03-09 08:00:00;2011-03-09 00:00:00
274,093;2011-03-10 08:00:00;2011-03-10 00:00:00
275,715;2011-03-11 08:00:00;2011-03-11 00:00:00
277,426;2011-03-12 08:00:00;2011-03-12 00:00:00
278,98;2011-03-13 08:00:00;2011-03-13 00:00:00
280,211;2011-03-14 08:00:00;2011-03-14 00:00:00
281,116;2011-03-15 08:00:00;2011-03-15 00:00:00
284,093;2011-03-16 08:00:00;2011-03-16 00:00:00
299,23;2011-03-17 08:00:00;2011-03-17 00:00:00
306,967;2011-03-18 08:00:00;2011-03-18 00:00:00
311,288;2011-03-19 08:00:00;2011-03-19 00:00:00
313,599;2011-03-20 08:00:00;2011-03-20 00:00:00
315,027;2011-03-21 08:00:00;2011-03-21 00:00:00
316,101;2011-03-22 08:00:00;2011-03-22 00:00:00
317,178;2011-03-23 08:00:00;2011-03-23 00:00:00
318,348;2011-03-24 08:00:00;2011-03-24 00:00:00
319,34;2011-03-25 08:00:00;2011-03-25 00:00:00
320,153;2011-03-26 08:00:00;2011-03-26 00:00:00
320,968;2011-03-27 08:00:00;2011-03-27 00:00:00
321,875;2011-03-28 08:00:00;2011-03-28 00:00:00
322,875;2011-03-29 08:00:00;2011-03-29 00:00:00
323,969;2011-03-30 08:00:00;2011-03-30 00:00:00
325,065;2011-03-31 08:00:00;2011-03-31 00:00:00
326,073;2011-04-01 08:00:00;2011-04-01 00:00:00
326,807;2011-04-02 08:00:00;2011-04-02 00:00:00
327,726;2011-04-03 08:00:00;2011-04-03 00:00:00
328,555;2011-04-04 08:00:00;2011-04-04 00:00:00
329,201;2011-04-05 08:00:00;2011-04-05 00:00:00
329,755;2011-04-06 08:00:00;2011-04-06 00:00:00
330,217;2011-04-07 08:00:00;2011-04-07 00:00:00
330,588;2011-04-08 08:00:00;2011-04-08 00:00:00
330,773;2011-04-09 08:00:00;2011-04-09 00:00:00
331,143;2011-04-10 08:00:00;2011-04-10 00:00:00
331,422;2011-04-11 08:00:00;2011-04-11 00:00:00
331,607;2011-04-12 08:00:00;2011-04-12 00:00:00
331,7;2011-04-13 08:00:00;2011-04-13 00:00:00
331,793;2011-04-14 08:00:00;2011-04-14 00:00:00
331,793;2011-04-15 08:00:00;2011-04-15 00:00:00
331,7;2011-04-16 08:00:00;2011-04-16 00:00:00
331,886;2011-04-17 08:00:00;2011-04-17 00:00:00
332,072;2011-04-18 08:00:00;2011-04-18 00:00:00
331,607;2011-04-19 08:00:00;2011-04-19 00:00:00
331,143;2011-04-20 08:00:00;2011-04-20 00:00:00
331,051;2011-04-21 08:00:00;2011-04-21 00:00:00
330,958;2011-04-22 08:00:00;2011-04-22 00:00:00
331,051;2011-04-23 08:00:00;2011-04-23 00:00:00
331,051;2011-04-24 08:00:00;2011-04-24 00:00:00
331,051;2011-04-25 08:00:00;2011-04-25 00:00:00
331,143;2011-04-26 08:00:00;2011-04-26 00:00:00
331,979;2011-04-27 08:00:00;2011-04-27 00:00:00
332,536;2011-04-28 08:00:00;2011-04-28 00:00:00
332,816;2011-04-29 08:00:00;2011-04-29 00:00:00
333,095;2011-04-30 08:00:00;2011-04-30 00:00:00
333,281;2011-05-01 08:00:00;2011-05-01 00:00:00
333,467;2011-05-02 08:00:00;2011-05-02 00:00:00
333,561;2011-05-03 08:00:00;2011-05-03 00:00:00
333,747;2011-05-04 08:00:00;2011-05-04 00:00:00
333,374;2011-05-05 08:00:00;2011-05-05 00:00:00
333,002;2011-05-06 08:00:00;2011-05-06 00:00:00
332,629;2011-05-07 08:00:00;2011-05-07 00:00:00
332,536;2011-05-08 08:00:00;2011-05-08 00:00:00
332,072;2011-05-09 08:00:00;2011-05-09 00:00:00
331,607;2011-05-10 08:00:00;2011-05-10 00:00:00
331,236;2011-05-11 08:00:00;2011-05-11 00:00:00
330,865;2011-05-12 08:00:00;2011-05-12 00:00:00
330,495;2011-05-13 08:00:00;2011-05-13 00:00:00
330,125;2011-05-14 08:00:00;2011-05-14 00:00:00
329,755;2011-05-15 08:00:00;2011-05-15 00:00:00
329,293;2011-05-16 08:00:00;2011-05-16 00:00:00
328,739;2011-05-17 08:00:00;2011-05-17 00:00:00
328,002;2011-05-18 08:00:00;2011-05-18 00:00:00
327,266;2011-05-19 08:00:00;2011-05-19 00:00:00
326,623;2011-05-20 08:00:00;2011-05-20 00:00:00
325,981;2011-05-21 08:00:00;2011-05-21 00:00:00
325,34;2011-05-22 08:00:00;2011-05-22 00:00:00
324,7;2011-05-23 08:00:00;2011-05-23 00:00:00
323,969;2011-05-24 08:00:00;2011-05-24 00:00:00
323,149;2011-05-25 08:00:00;2011-05-25 00:00:00
322,33;2011-05-26 08:00:00;2011-05-26 00:00:00
321,512;2011-05-27 08:00:00;2011-05-27 00:00:00
320,787;2011-05-28 08:00:00;2011-05-28 00:00:00
320,244;2011-05-29 08:00:00;2011-05-29 00:00:00
318,979;2011-05-30 08:00:00;2011-05-30 00:00:00
317,448;2011-05-31 08:00:00;2011-05-31 00:00:00
316,55;2011-06-01 08:00:00;2011-06-01 00:00:00
315,743;2011-06-02 08:00:00;2011-06-02 00:00:00
314,938;2011-06-03 08:00:00;2011-06-03 00:00:00
314,134;2011-06-04 08:00:00;2011-06-04 00:00:00
313,421;2011-06-05 08:00:00;2011-06-05 00:00:00
312,62;2011-06-06 08:00:00;2011-06-06 00:00:00
312,62;2011-06-07 08:00:00;2011-06-07 00:00:00
312,62;2011-06-08 08:00:00;2011-06-08 00:00:00
311,998;2011-06-09 08:00:00;2011-06-09 00:00:00
311,111;2011-06-10 08:00:00;2011-06-10 00:00:00
310,403;2011-06-11 08:00:00;2011-06-11 00:00:00
309,784;2011-06-12 08:00:00;2011-06-12 00:00:00
309,078;2011-06-13 08:00:00;2011-06-13 00:00:00
308,197;2011-06-14 08:00:00;2011-06-14 00:00:00
307,055;2011-06-15 08:00:00;2011-06-15 00:00:00
305,828;2011-06-16 08:00:00;2011-06-16 00:00:00
304,605;2011-06-17 08:00:00;2011-06-17 00:00:00
303,559;2011-06-18 08:00:00;2011-06-18 00:00:00
302,342;2011-06-19 08:00:00;2011-06-19 00:00:00
301,129;2011-06-20 08:00:00;2011-06-20 00:00:00
299,919;2011-06-21 08:00:00;2011-06-21 00:00:00
298,713;2011-06-22 08:00:00;2011-06-22 00:00:00
297,339;2011-06-23 08:00:00;2011-06-23 00:00:00
295,969;2011-06-24 08:00:00;2011-06-24 00:00:00
294,604;2011-06-25 08:00:00;2011-06-25 00:00:00
293,159;2011-06-26 08:00:00;2011-06-26 00:00:00
291,718;2011-06-27 08:00:00;2011-06-27 00:00:00
290,198;2011-06-28 08:00:00;2011-06-28 00:00:00
288,768;2011-06-29 08:00:00;2011-06-29 00:00:00
287,511;2011-06-30 08:00:00;2011-06-30 00:00:00
285,423;2011-07-01 08:00:00;2011-07-01 00:00:00
283,761;2011-07-02 08:00:00;2011-07-02 00:00:00
282,106;2011-07-03 08:00:00;2011-07-03 00:00:00
280,293;2011-07-04 08:00:00;2011-07-04 00:00:00
277,997;2011-07-05 08:00:00;2011-07-05 00:00:00
275,715;2011-07-06 08:00:00;2011-07-06 00:00:00
273,689;2011-07-07 08:00:00;2011-07-07 00:00:00
272,397;2011-07-08 08:00:00;2011-07-08 00:00:00
271,03;2011-07-09 08:00:00;2011-07-09 00:00:00
269,748;2011-07-10 08:00:00;2011-07-10 00:00:00
268,071;2011-07-11 08:00:00;2011-07-11 00:00:00
265,846;2011-07-12 08:00:00;2011-07-12 00:00:00
263,713;2011-07-13 08:00:00;2011-07-13 00:00:00
261,67;2011-07-14 08:00:00;2011-07-14 00:00:00
259,483;2011-07-15 08:00:00;2011-07-15 00:00:00
257,231;2011-07-16 08:00:00;2011-07-16 00:00:00
255,069;2011-07-17 08:00:00;2011-07-17 00:00:00
252,843;2011-07-18 08:00:00;2011-07-18 00:00:00
250,707;2011-07-19 08:00:00;2011-07-19 00:00:00
248,659;2011-07-20 08:00:00;2011-07-20 00:00:00
246,698;2011-07-21 08:00:00;2011-07-21 00:00:00
244,747;2011-07-22 08:00:00;2011-07-22 00:00:00
242,732;2011-07-23 08:00:00;2011-07-23 00:00:00
240,728;2011-07-24 08:00:00;2011-07-24 00:00:00
238,736;2011-07-25 08:00:00;2011-07-25 00:00:00
237,267;2011-07-26 08:00:00;2011-07-26 00:00:00
235,732;2011-07-27 08:00:00;2011-07-27 00:00:00
234,857;2011-07-28 08:00:00;2011-07-28 00:00:00
233,695;2011-07-29 08:00:00;2011-07-29 00:00:00
232,175;2011-07-30 08:00:00;2011-07-30 00:00:00
230,446;2011-07-31 08:00:00;2011-07-31 00:00:00
228,797;2011-08-01 08:00:00;2011-08-01 00:00:00
227,014;2011-08-02 08:00:00;2011-08-02 00:00:00
225,24;2011-08-03 08:00:00;2011-08-03 00:00:00
223,405;2011-08-04 08:00:00;2011-08-04 00:00:00
221,649;2011-08-05 08:00:00;2011-08-05 00:00:00
219,764;2011-08-06 08:00:00;2011-08-06 00:00:00
217,889;2011-08-07 08:00:00;2011-08-07 00:00:00
216,025;2011-08-08 08:00:00;2011-08-08 00:00:00
214,171;2011-08-09 08:00:00;2011-08-09 00:00:00
212,259;2011-08-10 08:00:00;2011-08-10 00:00:00
210,358;2011-08-11 08:00:00;2011-08-11 00:00:00
208,469;2011-08-12 08:00:00;2011-08-12 00:00:00
206,524;2011-08-13 08:00:00;2011-08-13 00:00:00
204,657;2011-08-14 08:00:00;2011-08-14 00:00:00
202,867;2011-08-15 08:00:00;2011-08-15 00:00:00
201,284;2011-08-16 08:00:00;2011-08-16 00:00:00
199,709;2011-08-17 08:00:00;2011-08-17 00:00:00
197,947;2011-08-18 08:00:00;2011-08-18 00:00:00
196,065;2011-08-19 08:00:00;2011-08-19 00:00:00
194,259;2011-08-20 08:00:00;2011-08-20 00:00:00
192,399;2011-08-21 08:00:00;2011-08-21 00:00:00
190,551;2011-08-22 08:00:00;2011-08-22 00:00:00
188,651;2011-08-23 08:00:00;2011-08-23 00:00:00
186,763;2011-08-24 08:00:00;2011-08-24 00:00:00
184,949;2011-08-25 08:00:00;2011-08-25 00:00:00
183,084;2011-08-26 08:00:00;2011-08-26 00:00:00
181,17;2011-08-27 08:00:00;2011-08-27 00:00:00
179,328;2011-08-28 08:00:00;2011-08-28 00:00:00
177,499;2011-08-29 08:00:00;2011-08-29 00:00:00
175,681;2011-08-30 08:00:00;2011-08-30 00:00:00
173,935;2011-08-31 08:00:00;2011-08-31 00:00:00
172,259;2011-09-01 08:00:00;2011-09-01 00:00:00
170,533;2011-09-02 08:00:00;2011-09-02 00:00:00
168,878;2011-09-03 08:00:00;2011-09-03 00:00:00
167,173;2011-09-04 08:00:00;2011-09-04 00:00:00
165,421;2011-09-05 08:00:00;2011-09-05 00:00:00
163,795;2011-09-06 08:00:00;2011-09-06 00:00:00
162,18;2011-09-07 08:00:00;2011-09-07 00:00:00
160,574;2011-09-08 08:00:00;2011-09-08 00:00:00
158,977;2011-09-09 08:00:00;2011-09-09 00:00:00
157,391;2011-09-10 08:00:00;2011-09-10 00:00:00
155,926;2011-09-11 08:00:00;2011-09-11 00:00:00
154,302;2011-09-12 08:00:00;2011-09-12 00:00:00
152,688;2011-09-13 08:00:00;2011-09-13 00:00:00
151,084;2011-09-14 08:00:00;2011-09-14 00:00:00
149,545;2011-09-15 08:00:00;2011-09-15 00:00:00
147,96;2011-09-16 08:00:00;2011-09-16 00:00:00
146,386;2011-09-17 08:00:00;2011-09-17 00:00:00
144,984;2011-09-18 08:00:00;2011-09-18 00:00:00
143,535;2011-09-19 08:00:00;2011-09-19 00:00:00
142,149;2011-09-20 08:00:00;2011-09-20 00:00:00
140,77;2011-09-21 08:00:00;2011-09-21 00:00:00
139,452;2011-09-22 08:00:00;2011-09-22 00:00:00
138,246;2011-09-23 08:00:00;2011-09-23 00:00:00
136,89;2011-09-24 08:00:00;2011-09-24 00:00:00
135,542;2011-09-25 08:00:00;2011-09-25 00:00:00
134,767;2011-09-26 08:00:00;2011-09-26 00:00:00
133,944;2011-09-27 08:00:00;2011-09-27 00:00:00
133,227;2011-09-28 08:00:00;2011-09-28 00:00:00
131,951;2011-09-29 08:00:00;2011-09-29 00:00:00
130,581;2011-09-30 08:00:00;2011-09-30 00:00:00
129,269;2011-10-01 08:00:00;2011-10-01 00:00:00
127,966;2011-10-02 08:00:00;2011-10-02 00:00:00
126,62;2011-10-03 08:00:00;2011-10-03 00:00:00
125,283;2011-10-04 08:00:00;2011-10-04 00:00:00
123,954;2011-10-05 08:00:00;2011-10-05 00:00:00
122,682;2011-10-06 08:00:00;2011-10-06 00:00:00
121,418;2011-10-07 08:00:00;2011-10-07 00:00:00
120,161;2011-10-08 08:00:00;2011-10-08 00:00:00
118,96;2011-10-09 08:00:00;2011-10-09 00:00:00
117,671;2011-10-10 08:00:00;2011-10-10 00:00:00
116,579;2011-10-11 08:00:00;2011-10-11 00:00:00
115,399;2011-10-12 08:00:00;2011-10-12 00:00:00
114,273;2011-10-13 08:00:00;2011-10-13 00:00:00
113,2;2011-10-14 08:00:00;2011-10-14 00:00:00
112,178;2011-10-15 08:00:00;2011-10-15 00:00:00
111,117;2011-10-16 08:00:00;2011-10-16 00:00:00
110,015;2011-10-17 08:00:00;2011-10-17 00:00:00
108,965;2011-10-18 08:00:00;2011-10-18 00:00:00
107,876;2011-10-19 08:00:00;2011-10-19 00:00:00
106,839;2011-10-20 08:00:00;2011-10-20 00:00:00
105,717;2011-10-21 08:00:00;2011-10-21 00:00:00
104,692;2011-10-22 08:00:00;2011-10-22 00:00:00
103,672;2011-10-23 08:00:00;2011-10-23 00:00:00
102,57;2011-10-24 08:00:00;2011-10-24 00:00:00
101,607;2011-10-25 08:00:00;2011-10-25 00:00:00
101,083;2011-10-26 08:00:00;2011-10-26 00:00:00
100,779;2011-10-27 08:00:00;2011-10-27 00:00:00
100,605;2011-10-28 08:00:00;2011-10-28 00:00:00
100,431;2011-10-29 08:00:00;2011-10-29 00:00:00
100,301;2011-10-30 08:00:00;2011-10-30 00:00:00
100,128;2011-10-31 08:00:00;2011-10-31 00:00:00
99,998;2011-11-01 08:00:00;2011-11-01 00:00:00
99,868;2011-11-02 08:00:00;2011-11-02 00:00:00
99,781;2011-11-03 08:00:00;2011-11-03 00:00:00
100,084;2011-11-04 08:00:00;2011-11-04 00:00:00
100,084;2011-11-05 08:00:00;2011-11-05 00:00:00
103,098;2011-11-06 08:00:00;2011-11-06 00:00:00
120,258;2011-11-07 08:00:00;2011-11-07 00:00:00
127,018;2011-11-08 08:00:00;2011-11-08 00:00:00
128,416;2011-11-09 08:00:00;2011-11-09 00:00:00
129,37;2011-11-10 08:00:00;2011-11-10 00:00:00
130,176;2011-11-11 08:00:00;2011-11-11 00:00:00
130,834;2011-11-12 08:00:00;2011-11-12 00:00:00
131,442;2011-11-13 08:00:00;2011-11-13 00:00:00
132,002;2011-11-14 08:00:00;2011-11-14 00:00:00
132,664;2011-11-15 08:00:00;2011-11-15 00:00:00
133,278;2011-11-16 08:00:00;2011-11-16 00:00:00
133,739;2011-11-17 08:00:00;2011-11-17 00:00:00
134,098;2011-11-18 08:00:00;2011-11-18 00:00:00
134,458;2011-11-19 08:00:00;2011-11-19 00:00:00
134,767;2011-11-20 08:00:00;2011-11-20 00:00:00
135,025;2011-11-21 08:00:00;2011-11-21 00:00:00
135,335;2011-11-22 08:00:00;2011-11-22 00:00:00
135,593;2011-11-23 08:00:00;2011-11-23 00:00:00
135,852;2011-11-24 08:00:00;2011-11-24 00:00:00
136,059;2011-11-25 08:00:00;2011-11-25 00:00:00
136,318;2011-11-26 08:00:00;2011-11-26 00:00:00
136,526;2011-11-27 08:00:00;2011-11-27 00:00:00
136,734;2011-11-28 08:00:00;2011-11-28 00:00:00
136,942;2011-11-29 08:00:00;2011-11-29 00:00:00
137,15;2011-11-30 08:00:00;2011-11-30 00:00:00
137,306;2011-12-01 08:00:00;2011-12-01 00:00:00
137,567;2011-12-02 08:00:00;2011-12-02 00:00:00
137,828;2011-12-03 08:00:00;2011-12-03 00:00:00
138,037;2011-12-04 08:00:00;2011-12-04 00:00:00
138,246;2011-12-05 08:00:00;2011-12-05 00:00:00
138,665;2011-12-06 08:00:00;2011-12-06 00:00:00
139,189;2011-12-07 08:00:00;2011-12-07 00:00:00
139,768;2011-12-08 08:00:00;2011-12-08 00:00:00
140,189;2011-12-09 08:00:00;2011-12-09 00:00:00
