Acumulado;Fecha acumulado   ;fecha           
201,301;2008-02-29 08:00:00;2008-02-29 00:00:00
201,545;2008-03-01 08:00:00;2008-03-01 00:00:00
201,911;2008-03-02 08:00:00;2008-03-02 00:00:00
202,401;2008-03-03 08:00:00;2008-03-03 00:00:00
203,259;2008-03-04 08:00:00;2008-03-04 00:00:00
204,611;2008-03-05 08:00:00;2008-03-05 00:00:00
205,351;2008-03-06 08:00:00;2008-03-06 00:00:00
205,846;2008-03-07 08:00:00;2008-03-07 00:00:00
206,588;2008-03-08 08:00:00;2008-03-08 00:00:00
206,712;2008-03-09 08:00:00;2008-03-09 00:00:00
206,96;2008-03-10 08:00:00;2008-03-10 00:00:00
206,712;2008-03-11 08:00:00;2008-03-11 00:00:00
207,457;2008-03-12 08:00:00;2008-03-12 00:00:00
208,826;2008-03-13 08:00:00;2008-03-13 00:00:00
210,577;2008-03-14 08:00:00;2008-03-14 00:00:00
211,707;2008-03-15 08:00:00;2008-03-15 00:00:00
212,715;2008-03-16 08:00:00;2008-03-16 00:00:00
213,473;2008-03-17 08:00:00;2008-03-17 00:00:00
213,726;2008-03-18 08:00:00;2008-03-18 00:00:00
213,726;2008-03-19 08:00:00;2008-03-19 00:00:00
213,347;2008-03-20 08:00:00;2008-03-20 00:00:00
212,463;2008-03-21 08:00:00;2008-03-21 00:00:00
211,707;2008-03-22 08:00:00;2008-03-22 00:00:00
211,959;2008-03-23 08:00:00;2008-03-23 00:00:00
212,715;2008-03-24 08:00:00;2008-03-24 00:00:00
216,011;2008-03-25 08:00:00;2008-03-25 00:00:00
223,084;2008-03-26 08:00:00;2008-03-26 00:00:00
227,922;2008-03-27 08:00:00;2008-03-27 00:00:00
234,564;2008-03-28 08:00:00;2008-03-28 00:00:00
245,993;2008-03-29 08:00:00;2008-03-29 00:00:00
253,243;2008-03-30 08:00:00;2008-03-30 00:00:00
262,21;2008-03-31 08:00:00;2008-03-31 00:00:00
270,06;2008-04-01 08:00:00;2008-04-01 00:00:00
276,571;2008-04-02 08:00:00;2008-04-02 00:00:00
283,64;2008-04-03 08:00:00;2008-04-03 00:00:00
288,831;2008-04-04 08:00:00;2008-04-04 00:00:00
292,688;2008-04-05 08:00:00;2008-04-05 00:00:00
295,644;2008-04-06 08:00:00;2008-04-06 00:00:00
297,678;2008-04-07 08:00:00;2008-04-07 00:00:00
299,092;2008-04-08 08:00:00;2008-04-08 00:00:00
302,726;2008-04-09 08:00:00;2008-04-09 00:00:00
308,155;2008-04-10 08:00:00;2008-04-10 00:00:00
321,036;2008-04-11 08:00:00;2008-04-11 00:00:00
333,791;2008-04-12 08:00:00;2008-04-12 00:00:00
337,552;2008-04-13 08:00:00;2008-04-13 00:00:00
339,616;2008-04-14 08:00:00;2008-04-14 00:00:00
340,825;2008-04-15 08:00:00;2008-04-15 00:00:00
341,344;2008-04-16 08:00:00;2008-04-16 00:00:00
341,344;2008-04-17 08:00:00;2008-04-17 00:00:00
349,551;2008-04-18 08:00:00;2008-04-18 00:00:00
368,062;2008-04-19 08:00:00;2008-04-19 00:00:00
377,877;2008-04-20 08:00:00;2008-04-20 00:00:00
386,943;2008-04-21 08:00:00;2008-04-21 00:00:00
394,631;2008-04-22 08:00:00;2008-04-22 00:00:00
395,988;2008-04-23 08:00:00;2008-04-23 00:00:00
397,74;2008-04-24 08:00:00;2008-04-24 00:00:00
399,302;2008-04-25 08:00:00;2008-04-25 00:00:00
400,476;2008-04-26 08:00:00;2008-04-26 00:00:00
402,244;2008-04-27 08:00:00;2008-04-27 00:00:00
404,215;2008-04-28 08:00:00;2008-04-28 00:00:00
406,591;2008-04-29 08:00:00;2008-04-29 00:00:00
406,194;2008-04-30 08:00:00;2008-04-30 00:00:00
405,402;2008-05-01 08:00:00;2008-05-01 00:00:00
404,61;2008-05-02 08:00:00;2008-05-02 00:00:00
403,82;2008-05-03 08:00:00;2008-05-03 00:00:00
403,623;2008-05-04 08:00:00;2008-05-04 00:00:00
404,215;2008-05-05 08:00:00;2008-05-05 00:00:00
405,402;2008-05-06 08:00:00;2008-05-06 00:00:00
405,6;2008-05-07 08:00:00;2008-05-07 00:00:00
405,6;2008-05-08 08:00:00;2008-05-08 00:00:00
405,996;2008-05-09 08:00:00;2008-05-09 00:00:00
406,194;2008-05-10 08:00:00;2008-05-10 00:00:00
407,187;2008-05-11 08:00:00;2008-05-11 00:00:00
409,178;2008-05-12 08:00:00;2008-05-12 00:00:00
410,776;2008-05-13 08:00:00;2008-05-13 00:00:00
411,177;2008-05-14 08:00:00;2008-05-14 00:00:00
413,184;2008-05-15 08:00:00;2008-05-15 00:00:00
415,401;2008-05-16 08:00:00;2008-05-16 00:00:00
417,425;2008-05-17 08:00:00;2008-05-17 00:00:00
414,795;2008-05-18 08:00:00;2008-05-18 00:00:00
414,392;2008-05-19 08:00:00;2008-05-19 00:00:00
414,191;2008-05-20 08:00:00;2008-05-20 00:00:00
414,594;2008-05-21 08:00:00;2008-05-21 00:00:00
414,795;2008-05-22 08:00:00;2008-05-22 00:00:00
414,795;2008-05-23 08:00:00;2008-05-23 00:00:00
408,181;2008-05-24 08:00:00;2008-05-24 00:00:00
422,932;2008-05-25 08:00:00;2008-05-25 00:00:00
425,605;2008-05-26 08:00:00;2008-05-26 00:00:00
410,176;2008-05-27 08:00:00;2008-05-27 00:00:00
404,808;2008-05-28 08:00:00;2008-05-28 00:00:00
406,789;2008-05-29 08:00:00;2008-05-29 00:00:00
405,204;2008-05-30 08:00:00;2008-05-30 00:00:00
401,851;2008-05-31 08:00:00;2008-05-31 00:00:00
396,377;2008-06-01 08:00:00;2008-06-01 00:00:00
404,413;2008-06-02 08:00:00;2008-06-02 00:00:00
412,983;2008-06-03 08:00:00;2008-06-03 00:00:00
414,191;2008-06-04 08:00:00;2008-06-04 00:00:00
406,591;2008-06-05 08:00:00;2008-06-05 00:00:00
398,911;2008-06-06 08:00:00;2008-06-06 00:00:00
399,693;2008-06-07 08:00:00;2008-06-07 00:00:00
402,047;2008-06-08 08:00:00;2008-06-08 00:00:00
403,623;2008-06-09 08:00:00;2008-06-09 00:00:00
405,798;2008-06-10 08:00:00;2008-06-10 00:00:00
408,181;2008-06-11 08:00:00;2008-06-11 00:00:00
412,179;2008-06-12 08:00:00;2008-06-12 00:00:00
416,615;2008-06-13 08:00:00;2008-06-13 00:00:00
413,385;2008-06-14 08:00:00;2008-06-14 00:00:00
406,591;2008-06-15 08:00:00;2008-06-15 00:00:00
405,204;2008-06-16 08:00:00;2008-06-16 00:00:00
408,58;2008-06-17 08:00:00;2008-06-17 00:00:00
412,581;2008-06-18 08:00:00;2008-06-18 00:00:00
414,997;2008-06-19 08:00:00;2008-06-19 00:00:00
416,412;2008-06-20 08:00:00;2008-06-20 00:00:00
417,628;2008-06-21 08:00:00;2008-06-21 00:00:00
418,237;2008-06-22 08:00:00;2008-06-22 00:00:00
418,237;2008-06-23 08:00:00;2008-06-23 00:00:00
417,628;2008-06-24 08:00:00;2008-06-24 00:00:00
417,02;2008-06-25 08:00:00;2008-06-25 00:00:00
415,805;2008-06-26 08:00:00;2008-06-26 00:00:00
414,191;2008-06-27 08:00:00;2008-06-27 00:00:00
412,38;2008-06-28 08:00:00;2008-06-28 00:00:00
410,776;2008-06-29 08:00:00;2008-06-29 00:00:00
408,779;2008-06-30 08:00:00;2008-06-30 00:00:00
407,187;2008-07-01 08:00:00;2008-07-01 00:00:00
405,6;2008-07-02 08:00:00;2008-07-02 00:00:00
404,018;2008-07-03 08:00:00;2008-07-03 00:00:00
402,244;2008-07-04 08:00:00;2008-07-04 00:00:00
399,889;2008-07-05 08:00:00;2008-07-05 00:00:00
397,545;2008-07-06 08:00:00;2008-07-06 00:00:00
395,406;2008-07-07 08:00:00;2008-07-07 00:00:00
392,697;2008-07-08 08:00:00;2008-07-08 00:00:00
389,812;2008-07-09 08:00:00;2008-07-09 00:00:00
386,753;2008-07-10 08:00:00;2008-07-10 00:00:00
383,902;2008-07-11 08:00:00;2008-07-11 00:00:00
381,446;2008-07-12 08:00:00;2008-07-12 00:00:00
379,564;2008-07-13 08:00:00;2008-07-13 00:00:00
378,064;2008-07-14 08:00:00;2008-07-14 00:00:00
376,196;2008-07-15 08:00:00;2008-07-15 00:00:00
374,335;2008-07-16 08:00:00;2008-07-16 00:00:00
372,112;2008-07-17 08:00:00;2008-07-17 00:00:00
369,53;2008-07-18 08:00:00;2008-07-18 00:00:00
366,963;2008-07-19 08:00:00;2008-07-19 00:00:00
364,41;2008-07-20 08:00:00;2008-07-20 00:00:00
361,509;2008-07-21 08:00:00;2008-07-21 00:00:00
358,446;2008-07-22 08:00:00;2008-07-22 00:00:00
355,224;2008-07-23 08:00:00;2008-07-23 00:00:00
351,848;2008-07-24 08:00:00;2008-07-24 00:00:00
348,671;2008-07-25 08:00:00;2008-07-25 00:00:00
345,517;2008-07-26 08:00:00;2008-07-26 00:00:00
342,384;2008-07-27 08:00:00;2008-07-27 00:00:00
339,444;2008-07-28 08:00:00;2008-07-28 00:00:00
336,181;2008-07-29 08:00:00;2008-07-29 00:00:00
332,771;2008-07-30 08:00:00;2008-07-30 00:00:00
329,218;2008-07-31 08:00:00;2008-07-31 00:00:00
325,694;2008-08-01 08:00:00;2008-08-01 00:00:00
322,362;2008-08-02 08:00:00;2008-08-02 00:00:00
319,22;2008-08-03 08:00:00;2008-08-03 00:00:00
315,773;2008-08-04 08:00:00;2008-08-04 00:00:00
312,353;2008-08-05 08:00:00;2008-08-05 00:00:00
309,281;2008-08-06 08:00:00;2008-08-06 00:00:00
305,911;2008-08-07 08:00:00;2008-08-07 00:00:00
302,25;2008-08-08 08:00:00;2008-08-08 00:00:00
298,934;2008-08-09 08:00:00;2008-08-09 00:00:00
295,644;2008-08-10 08:00:00;2008-08-10 00:00:00
292,378;2008-08-11 08:00:00;2008-08-11 00:00:00
288,984;2008-08-12 08:00:00;2008-08-12 00:00:00
285,465;2008-08-13 08:00:00;2008-08-13 00:00:00
281,673;2008-08-14 08:00:00;2008-08-14 00:00:00
278,514;2008-08-15 08:00:00;2008-08-15 00:00:00
275,379;2008-08-16 08:00:00;2008-08-16 00:00:00
272,416;2008-08-17 08:00:00;2008-08-17 00:00:00
269,327;2008-08-18 08:00:00;2008-08-18 00:00:00
266,116;2008-08-19 08:00:00;2008-08-19 00:00:00
262,786;2008-08-20 08:00:00;2008-08-20 00:00:00
259,484;2008-08-21 08:00:00;2008-08-21 00:00:00
256,068;2008-08-22 08:00:00;2008-08-22 00:00:00
253,243;2008-08-23 08:00:00;2008-08-23 00:00:00
250,578;2008-08-24 08:00:00;2008-08-24 00:00:00
247,376;2008-08-25 08:00:00;2008-08-25 00:00:00
243,789;2008-08-26 08:00:00;2008-08-26 00:00:00
240,099;2008-08-27 08:00:00;2008-08-27 00:00:00
236,445;2008-08-28 08:00:00;2008-08-28 00:00:00
232,825;2008-08-29 08:00:00;2008-08-29 00:00:00
229,241;2008-08-30 08:00:00;2008-08-30 00:00:00
226,346;2008-08-31 08:00:00;2008-08-31 00:00:00
223,474;2008-09-01 08:00:00;2008-09-01 00:00:00
220,496;2008-09-02 08:00:00;2008-09-02 00:00:00
217,414;2008-09-03 08:00:00;2008-09-03 00:00:00
214,359;2008-09-04 08:00:00;2008-09-04 00:00:00
212,085;2008-09-05 08:00:00;2008-09-05 00:00:00
209,951;2008-09-06 08:00:00;2008-09-06 00:00:00
208,079;2008-09-07 08:00:00;2008-09-07 00:00:00
206,341;2008-09-08 08:00:00;2008-09-08 00:00:00
204,242;2008-09-09 08:00:00;2008-09-09 00:00:00
202,401;2008-09-10 08:00:00;2008-09-10 00:00:00
200,448;2008-09-11 08:00:00;2008-09-11 00:00:00
198,385;2008-09-12 08:00:00;2008-09-12 00:00:00
196,456;2008-09-13 08:00:00;2008-09-13 00:00:00
194,537;2008-09-14 08:00:00;2008-09-14 00:00:00
192,749;2008-09-15 08:00:00;2008-09-15 00:00:00
190,853;2008-09-16 08:00:00;2008-09-16 00:00:00
188,615;2008-09-17 08:00:00;2008-09-17 00:00:00
186,043;2008-09-18 08:00:00;2008-09-18 00:00:00
183,608;2008-09-19 08:00:00;2008-09-19 00:00:00
181,536;2008-09-20 08:00:00;2008-09-20 00:00:00
179,819;2008-09-21 08:00:00;2008-09-21 00:00:00
178,112;2008-09-22 08:00:00;2008-09-22 00:00:00
176,415;2008-09-23 08:00:00;2008-09-23 00:00:00
174,727;2008-09-24 08:00:00;2008-09-24 00:00:00
173,048;2008-09-25 08:00:00;2008-09-25 00:00:00
171,158;2008-09-26 08:00:00;2008-09-26 00:00:00
169,279;2008-09-27 08:00:00;2008-09-27 00:00:00
167,741;2008-09-28 08:00:00;2008-09-28 00:00:00
166,32;2008-09-29 08:00:00;2008-09-29 00:00:00
165,014;2008-09-30 08:00:00;2008-09-30 00:00:00
163,607;2008-10-01 08:00:00;2008-10-01 00:00:00
161,991;2008-10-02 08:00:00;2008-10-02 00:00:00
160,278;2008-10-03 08:00:00;2008-10-03 00:00:00
158,682;2008-10-04 08:00:00;2008-10-04 00:00:00
157,306;2008-10-05 08:00:00;2008-10-05 00:00:00
155,831;2008-10-06 08:00:00;2008-10-06 00:00:00
154,156;2008-10-07 08:00:00;2008-10-07 00:00:00
152,491;2008-10-08 08:00:00;2008-10-08 00:00:00
150,734;2008-10-09 08:00:00;2008-10-09 00:00:00
149,091;2008-10-10 08:00:00;2008-10-10 00:00:00
148,273;2008-10-11 08:00:00;2008-10-11 00:00:00
148,273;2008-10-12 08:00:00;2008-10-12 00:00:00
148,273;2008-10-13 08:00:00;2008-10-13 00:00:00
148,886;2008-10-14 08:00:00;2008-10-14 00:00:00
149,603;2008-10-15 08:00:00;2008-10-15 00:00:00
150,116;2008-10-16 08:00:00;2008-10-16 00:00:00
150,322;2008-10-17 08:00:00;2008-10-17 00:00:00
150,425;2008-10-18 08:00:00;2008-10-18 00:00:00
150,528;2008-10-19 08:00:00;2008-10-19 00:00:00
150,528;2008-10-20 08:00:00;2008-10-20 00:00:00
150,528;2008-10-21 08:00:00;2008-10-21 00:00:00
150,734;2008-10-22 08:00:00;2008-10-22 00:00:00
151,87;2008-10-23 08:00:00;2008-10-23 00:00:00
152,803;2008-10-24 08:00:00;2008-10-24 00:00:00
153,323;2008-10-25 08:00:00;2008-10-25 00:00:00
153,635;2008-10-26 08:00:00;2008-10-26 00:00:00
153,948;2008-10-27 08:00:00;2008-10-27 00:00:00
154,156;2008-10-28 08:00:00;2008-10-28 00:00:00
154,888;2008-10-29 08:00:00;2008-10-29 00:00:00
155,726;2008-10-30 08:00:00;2008-10-30 00:00:00
156,357;2008-10-31 08:00:00;2008-10-31 00:00:00
157,834;2008-11-01 08:00:00;2008-11-01 00:00:00
164,797;2008-11-02 08:00:00;2008-11-02 00:00:00
171,269;2008-11-03 08:00:00;2008-11-03 00:00:00
175,851;2008-11-04 08:00:00;2008-11-04 00:00:00
178,112;2008-11-05 08:00:00;2008-11-05 00:00:00
180,162;2008-11-06 08:00:00;2008-11-06 00:00:00
186,16;2008-11-07 08:00:00;2008-11-07 00:00:00
188,615;2008-11-08 08:00:00;2008-11-08 00:00:00
190,262;2008-11-09 08:00:00;2008-11-09 00:00:00
191,681;2008-11-10 08:00:00;2008-11-10 00:00:00
192,868;2008-11-11 08:00:00;2008-11-11 00:00:00
194,537;2008-11-12 08:00:00;2008-11-12 00:00:00
195,975;2008-11-13 08:00:00;2008-11-13 00:00:00
196,817;2008-11-14 08:00:00;2008-11-14 00:00:00
197,781;2008-11-15 08:00:00;2008-11-15 00:00:00
198,627;2008-11-16 08:00:00;2008-11-16 00:00:00
199,476;2008-11-17 08:00:00;2008-11-17 00:00:00
200,448;2008-11-18 08:00:00;2008-11-18 00:00:00
201,423;2008-11-19 08:00:00;2008-11-19 00:00:00
203,504;2008-11-20 08:00:00;2008-11-20 00:00:00
204,734;2008-11-21 08:00:00;2008-11-21 00:00:00
205,598;2008-11-22 08:00:00;2008-11-22 00:00:00
209,951;2008-11-23 08:00:00;2008-11-23 00:00:00
214,866;2008-11-24 08:00:00;2008-11-24 00:00:00
220,367;2008-11-25 08:00:00;2008-11-25 00:00:00
223,344;2008-11-26 08:00:00;2008-11-26 00:00:00
225,299;2008-11-27 08:00:00;2008-11-27 00:00:00
226,871;2008-11-28 08:00:00;2008-11-28 00:00:00
228,318;2008-11-29 08:00:00;2008-11-29 00:00:00
229,77;2008-11-30 08:00:00;2008-11-30 00:00:00
231,228;2008-12-01 08:00:00;2008-12-01 00:00:00
232,559;2008-12-02 08:00:00;2008-12-02 00:00:00
233,894;2008-12-03 08:00:00;2008-12-03 00:00:00
235,1;2008-12-04 08:00:00;2008-12-04 00:00:00
236,579;2008-12-05 08:00:00;2008-12-05 00:00:00
242,692;2008-12-06 08:00:00;2008-12-06 00:00:00
247,238;2008-12-07 08:00:00;2008-12-07 00:00:00
253,665;2008-12-08 08:00:00;2008-12-08 00:00:00
260,343;2008-12-09 08:00:00;2008-12-09 00:00:00
270,501;2008-12-10 08:00:00;2008-12-10 00:00:00
275,825;2008-12-11 08:00:00;2008-12-11 00:00:00
278,964;2008-12-12 08:00:00;2008-12-12 00:00:00
281,371;2008-12-13 08:00:00;2008-12-13 00:00:00
284,096;2008-12-14 08:00:00;2008-12-14 00:00:00
286,38;2008-12-15 08:00:00;2008-12-15 00:00:00
287,91;2008-12-16 08:00:00;2008-12-16 00:00:00
289,138;2008-12-17 08:00:00;2008-12-17 00:00:00
290,832;2008-12-18 08:00:00;2008-12-18 00:00:00
292,533;2008-12-19 08:00:00;2008-12-19 00:00:00
294,086;2008-12-20 08:00:00;2008-12-20 00:00:00
295,488;2008-12-21 08:00:00;2008-12-21 00:00:00
296,738;2008-12-22 08:00:00;2008-12-22 00:00:00
297,991;2008-12-23 08:00:00;2008-12-23 00:00:00
299,249;2008-12-24 08:00:00;2008-12-24 00:00:00
300,037;2008-12-25 08:00:00;2008-12-25 00:00:00
300,826;2008-12-26 08:00:00;2008-12-26 00:00:00
301,3;2008-12-27 08:00:00;2008-12-27 00:00:00
301,775;2008-12-28 08:00:00;2008-12-28 00:00:00
301,775;2008-12-29 08:00:00;2008-12-29 00:00:00
302,092;2008-12-30 08:00:00;2008-12-30 00:00:00
302,409;2008-12-31 08:00:00;2008-12-31 00:00:00
303,679;2009-01-01 08:00:00;2009-01-01 00:00:00
304,634;2009-01-02 08:00:00;2009-01-02 00:00:00
305,592;2009-01-03 08:00:00;2009-01-03 00:00:00
306,231;2009-01-04 08:00:00;2009-01-04 00:00:00
306,551;2009-01-05 08:00:00;2009-01-05 00:00:00
306,551;2009-01-06 08:00:00;2009-01-06 00:00:00
306,551;2009-01-07 08:00:00;2009-01-07 00:00:00
306,551;2009-01-08 08:00:00;2009-01-08 00:00:00
306,391;2009-01-09 08:00:00;2009-01-09 00:00:00
306,071;2009-01-10 08:00:00;2009-01-10 00:00:00
306,231;2009-01-11 08:00:00;2009-01-11 00:00:00
306,231;2009-01-12 08:00:00;2009-01-12 00:00:00
306,071;2009-01-13 08:00:00;2009-01-13 00:00:00
306,551;2009-01-14 08:00:00;2009-01-14 00:00:00
307,352;2009-01-15 08:00:00;2009-01-15 00:00:00
307,994;2009-01-16 08:00:00;2009-01-16 00:00:00
308,477;2009-01-17 08:00:00;2009-01-17 00:00:00
308,477;2009-01-18 08:00:00;2009-01-18 00:00:00
307,994;2009-01-19 08:00:00;2009-01-19 00:00:00
308,477;2009-01-20 08:00:00;2009-01-20 00:00:00
310,088;2009-01-21 08:00:00;2009-01-21 00:00:00
310,895;2009-01-22 08:00:00;2009-01-22 00:00:00
312,84;2009-01-23 08:00:00;2009-01-23 00:00:00
355,581;2009-01-24 08:00:00;2009-01-24 00:00:00
379,001;2009-01-25 08:00:00;2009-01-25 00:00:00
376,01;2009-01-26 08:00:00;2009-01-26 00:00:00
373,964;2009-01-27 08:00:00;2009-01-27 00:00:00
381,257;2009-01-28 08:00:00;2009-01-28 00:00:00
391,349;2009-01-29 08:00:00;2009-01-29 00:00:00
381,634;2009-01-30 08:00:00;2009-01-30 00:00:00
369,714;2009-01-31 08:00:00;2009-01-31 00:00:00
370,082;2009-02-01 08:00:00;2009-02-01 00:00:00
369,53;2009-02-02 08:00:00;2009-02-02 00:00:00
368,612;2009-02-03 08:00:00;2009-02-03 00:00:00
368,062;2009-02-04 08:00:00;2009-02-04 00:00:00
370,266;2009-02-05 08:00:00;2009-02-05 00:00:00
371,004;2009-02-06 08:00:00;2009-02-06 00:00:00
370,819;2009-02-07 08:00:00;2009-02-07 00:00:00
370,451;2009-02-08 08:00:00;2009-02-08 00:00:00
369,53;2009-02-09 08:00:00;2009-02-09 00:00:00
370,635;2009-02-10 08:00:00;2009-02-10 00:00:00
373,593;2009-02-11 08:00:00;2009-02-11 00:00:00
388,471;2009-02-12 08:00:00;2009-02-12 00:00:00
400,476;2009-02-13 08:00:00;2009-02-13 00:00:00
393,856;2009-02-14 08:00:00;2009-02-14 00:00:00
377,503;2009-02-15 08:00:00;2009-02-15 00:00:00
363,865;2009-02-16 08:00:00;2009-02-16 00:00:00
356,474;2009-02-17 08:00:00;2009-02-17 00:00:00
352,025;2009-02-18 08:00:00;2009-02-18 00:00:00
350,257;2009-02-19 08:00:00;2009-02-19 00:00:00
349,904;2009-02-20 08:00:00;2009-02-20 00:00:00
349,199;2009-02-21 08:00:00;2009-02-21 00:00:00
348,671;2009-02-22 08:00:00;2009-02-22 00:00:00
347,968;2009-02-23 08:00:00;2009-02-23 00:00:00
347,793;2009-02-24 08:00:00;2009-02-24 00:00:00
349,904;2009-02-25 08:00:00;2009-02-25 00:00:00
352,025;2009-02-26 08:00:00;2009-02-26 00:00:00
352,202;2009-02-27 08:00:00;2009-02-27 00:00:00
351,317;2009-02-28 08:00:00;2009-02-28 00:00:00
350,61;2009-03-01 08:00:00;2009-03-01 00:00:00
349,199;2009-03-02 08:00:00;2009-03-02 00:00:00
347,968;2009-03-03 08:00:00;2009-03-03 00:00:00
347,442;2009-03-04 08:00:00;2009-03-04 00:00:00
349,375;2009-03-05 08:00:00;2009-03-05 00:00:00
351,494;2009-03-06 08:00:00;2009-03-06 00:00:00
351,317;2009-03-07 08:00:00;2009-03-07 00:00:00
352,911;2009-03-08 08:00:00;2009-03-08 00:00:00
355,402;2009-03-09 08:00:00;2009-03-09 00:00:00
356,832;2009-03-10 08:00:00;2009-03-10 00:00:00
356,474;2009-03-11 08:00:00;2009-03-11 00:00:00
356,117;2009-03-12 08:00:00;2009-03-12 00:00:00
356,117;2009-03-13 08:00:00;2009-03-13 00:00:00
356,474;2009-03-14 08:00:00;2009-03-14 00:00:00
357,19;2009-03-15 08:00:00;2009-03-15 00:00:00
357,728;2009-03-16 08:00:00;2009-03-16 00:00:00
357,549;2009-03-17 08:00:00;2009-03-17 00:00:00
357,19;2009-03-18 08:00:00;2009-03-18 00:00:00
356,474;2009-03-19 08:00:00;2009-03-19 00:00:00
355,402;2009-03-20 08:00:00;2009-03-20 00:00:00
353,799;2009-03-21 08:00:00;2009-03-21 00:00:00
352,202;2009-03-22 08:00:00;2009-03-22 00:00:00
351,494;2009-03-23 08:00:00;2009-03-23 00:00:00
351,848;2009-03-24 08:00:00;2009-03-24 00:00:00
352,734;2009-03-25 08:00:00;2009-03-25 00:00:00
353,089;2009-03-26 08:00:00;2009-03-26 00:00:00
352,556;2009-03-27 08:00:00;2009-03-27 00:00:00
352,556;2009-03-28 08:00:00;2009-03-28 00:00:00
353,089;2009-03-29 08:00:00;2009-03-29 00:00:00
352,911;2009-03-30 08:00:00;2009-03-30 00:00:00
352,379;2009-03-31 08:00:00;2009-03-31 00:00:00
350,963;2009-04-01 08:00:00;2009-04-01 00:00:00
349,199;2009-04-02 08:00:00;2009-04-02 00:00:00
347,091;2009-04-03 08:00:00;2009-04-03 00:00:00
345,342;2009-04-04 08:00:00;2009-04-04 00:00:00
343,773;2009-04-05 08:00:00;2009-04-05 00:00:00
342,904;2009-04-06 08:00:00;2009-04-06 00:00:00
342,904;2009-04-07 08:00:00;2009-04-07 00:00:00
346,391;2009-04-08 08:00:00;2009-04-08 00:00:00
347,442;2009-04-09 08:00:00;2009-04-09 00:00:00
347,793;2009-04-10 08:00:00;2009-04-10 00:00:00
352,734;2009-04-11 08:00:00;2009-04-11 00:00:00
359,165;2009-04-12 08:00:00;2009-04-12 00:00:00
362,051;2009-04-13 08:00:00;2009-04-13 00:00:00
364,774;2009-04-14 08:00:00;2009-04-14 00:00:00
369,898;2009-04-15 08:00:00;2009-04-15 00:00:00
384,092;2009-04-16 08:00:00;2009-04-16 00:00:00
385,041;2009-04-17 08:00:00;2009-04-17 00:00:00
383,902;2009-04-18 08:00:00;2009-04-18 00:00:00
383,902;2009-04-19 08:00:00;2009-04-19 00:00:00
383,902;2009-04-20 08:00:00;2009-04-20 00:00:00
383,902;2009-04-21 08:00:00;2009-04-21 00:00:00
386,943;2009-04-22 08:00:00;2009-04-22 00:00:00
389,237;2009-04-23 08:00:00;2009-04-23 00:00:00
391,349;2009-04-24 08:00:00;2009-04-24 00:00:00
391,541;2009-04-25 08:00:00;2009-04-25 00:00:00
392,312;2009-04-26 08:00:00;2009-04-26 00:00:00
392,505;2009-04-27 08:00:00;2009-04-27 00:00:00
391,541;2009-04-28 08:00:00;2009-04-28 00:00:00
391,734;2009-04-29 08:00:00;2009-04-29 00:00:00
391,541;2009-04-30 08:00:00;2009-04-30 00:00:00
391,156;2009-05-01 08:00:00;2009-05-01 00:00:00
392,119;2009-05-02 08:00:00;2009-05-02 00:00:00
392,89;2009-05-03 08:00:00;2009-05-03 00:00:00
393,663;2009-05-04 08:00:00;2009-05-04 00:00:00
394,243;2009-05-05 08:00:00;2009-05-05 00:00:00
395,018;2009-05-06 08:00:00;2009-05-06 00:00:00
396,572;2009-05-07 08:00:00;2009-05-07 00:00:00
398,715;2009-05-08 08:00:00;2009-05-08 00:00:00
402,244;2009-05-09 08:00:00;2009-05-09 00:00:00
406,393;2009-05-10 08:00:00;2009-05-10 00:00:00
410,977;2009-05-11 08:00:00;2009-05-11 00:00:00
411,177;2009-05-12 08:00:00;2009-05-12 00:00:00
410,776;2009-05-13 08:00:00;2009-05-13 00:00:00
410,977;2009-05-14 08:00:00;2009-05-14 00:00:00
410,776;2009-05-15 08:00:00;2009-05-15 00:00:00
410,376;2009-05-16 08:00:00;2009-05-16 00:00:00
410,776;2009-05-17 08:00:00;2009-05-17 00:00:00
411,177;2009-05-18 08:00:00;2009-05-18 00:00:00
410,977;2009-05-19 08:00:00;2009-05-19 00:00:00
410,977;2009-05-20 08:00:00;2009-05-20 00:00:00
412,38;2009-05-21 08:00:00;2009-05-21 00:00:00
412,581;2009-05-22 08:00:00;2009-05-22 00:00:00
412,179;2009-05-23 08:00:00;2009-05-23 00:00:00
413,586;2009-05-24 08:00:00;2009-05-24 00:00:00
412,38;2009-05-25 08:00:00;2009-05-25 00:00:00
412,179;2009-05-26 08:00:00;2009-05-26 00:00:00
411,177;2009-05-27 08:00:00;2009-05-27 00:00:00
410,977;2009-05-28 08:00:00;2009-05-28 00:00:00
410,576;2009-05-29 08:00:00;2009-05-29 00:00:00
410,576;2009-05-30 08:00:00;2009-05-30 00:00:00
410,176;2009-05-31 08:00:00;2009-05-31 00:00:00
409,577;2009-06-01 08:00:00;2009-06-01 00:00:00
408,58;2009-06-02 08:00:00;2009-06-02 00:00:00
406,988;2009-06-03 08:00:00;2009-06-03 00:00:00
405,204;2009-06-04 08:00:00;2009-06-04 00:00:00
404,018;2009-06-05 08:00:00;2009-06-05 00:00:00
403,426;2009-06-06 08:00:00;2009-06-06 00:00:00
403,82;2009-06-07 08:00:00;2009-06-07 00:00:00
